"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"282" "dpotrf" 256 "local" 17 "dpotrf" 36 5.815760184 0.834143453041293 50
"283" "dpotrf" 256 "local" 17 "dpotrf" 40 5.808836022 0.834319275994948 50
"284" "dpotrf" 256 "local" 17 "dpotrf" 44 5.805273816 0.832787207146108 50
"285" "dpotrf" 256 "local" 17 "dpotrf" 48 5.807934128 0.833198609145636 50
"286" "dpotrf" 256 "local" 17 "dpotrf" 52 5.804943188 0.833261333752615 50
"287" "dpotrf" 256 "local" 17 "dpotrf" 56 5.81262956 0.834683102235963 50
"288" "dpotrf" 256 "local" 17 "dpotrf" 60 5.794253902 0.832554848070154 50
"289" "dpotrf" 256 "local" 17 "dpotrf" 64 5.798572824 0.832417591415617 50
"290" "dpotrf" 256 "remote" 17 "dpotrf" 0 5.843943 0.3109010830831 50
"291" "dpotrf" 256 "remote" 17 "dpotrf" 4 5.8612004 0.313555023514638 50
"292" "dpotrf" 256 "remote" 17 "dpotrf" 8 5.8769242 0.301119808375812 50
"293" "dpotrf" 256 "remote" 17 "dpotrf" 12 5.8964278 0.303190363628368 50
"294" "dpotrf" 256 "remote" 17 "dpotrf" 16 5.8869926 0.31182091404516 50
"295" "dpotrf" 256 "remote" 17 "dpotrf" 20 5.9008526 0.318868873701324 50
"296" "dpotrf" 256 "remote" 17 "dpotrf" 24 5.8793152 0.298824859860031 50
"297" "dpotrf" 256 "remote" 17 "dpotrf" 28 5.8806386 0.311901351241323 50
"298" "dpotrf" 256 "remote" 17 "dpotrf" 32 5.8902258 0.301100433878797 50
"299" "dpotrf" 256 "remote" 17 "dpotrf" 36 5.905963 0.331486422317132 50
"300" "dpotrf" 256 "remote" 17 "dpotrf" 40 5.8904254 0.325482694748045 50
"301" "dpotrf" 256 "remote" 17 "dpotrf" 44 5.8837846 0.317642824794948 50
