threads  kid  date(rdtsc)     duration  task_id
192        3   8462748355      3287646  dgemm
192       10   8462475399      3767052  dgemm
192        1   8462534563      3836838  dgemm
192       11   8463379440      3640656  dgemm
192       13   8463645524      3375288  dgemm
192       12   8463415651      3778152  dgemm
192        5   8463759001      3534000  dgemm
192        2   8463910270      3505578  dgemm
192        7   8463618424      3846051  dgemm
192        6   8463716278      3811614  dgemm
192       14   8464765932      3816783  dgemm
192        8   8465484398      3754938  dgemm
192        5   8467315495      1953117  dgemm
192        3   8466056320      3509502  dgemm
192       15   8465938840      3803853  dgemm
192       10   8466275778      3801021  dgemm
192        1   8466379666      3865524  dgemm
192        4   8466764584      3722907  dgemm
192       11   8467037496      3643398  dgemm
192       13   8467036622      3763728  dgemm
192       12   8467226524      3630528  dgemm
192        2   8467465894      3713823  dgemm
192        7   8467484026      3826368  dgemm
192        6   8467543783      3835911  dgemm
192        5   8469292264      2165994  dgemm
192       14   8468604978      3872394  dgemm
192        8   8469247226      3655620  dgemm
192        3   8469580723      3686919  dgemm
192        5   8471470849      2086155  dgemm
192        0   8470195054      3402870  dgemm
192       15   8469759136      3888549  dgemm
192       10   8470088721      3757860  dgemm
192        1   8470254397      3764697  dgemm
192        4   8470507609      3759945  dgemm
192       11   8470694118      3644778  dgemm
192       12   8470866895      3699924  dgemm
192       13   8470813916      3775116  dgemm
192        9   8470868254      4098684  dgemm
192        7   8471320582      3682554  dgemm
192        2   8471199574      3820680  dgemm
192        6   8471409802      3804489  dgemm
192        5   8473582213      2394420  dgemm
192       14   8472498996      3838122  dgemm
192        8   8472930758      3799842  dgemm
192        0   8473609549      3228255  dgemm
192        3   8473308454      3598746  dgemm
192       10   8473860372      3498144  dgemm
192       15   8473662292      3765975  dgemm
192        1   8474033551      3496356  dgemm
192       11   8474350752      3503154  dgemm
192        4   8474280622      3730731  dgemm
192       13   8474640536      3456366  dgemm
192       12   8474575150      3525942  dgemm
192        5   8475992635      2398671  dgemm
192        9   8474982916      3740226  dgemm
192        2   8475033472      3719496  dgemm
192        7   8475033502      3728046  dgemm
192        6   8475228538      3606663  dgemm
192        0   8476847362      2016636  dgemm
192       14   8476353402      3774795  dgemm
192        3   8476919131      3607194  dgemm
192        8   8476740137      3799143  dgemm
192       10   8477371545      3824232  dgemm
192       15   8477441947      3812544  dgemm
192        1   8477540560      3828237  dgemm
192       11   8477866935      3610404  dgemm
192        4   8478026155      3724164  dgemm
192       12   8478112594      3673020  dgemm
192       13   8478109583      3767043  dgemm
192        2   8478762667      3625839  dgemm
192        6   8478850240      3744279  dgemm
192        0   8478880123      3909402  dgemm
192        7   8478773881      4425132  dgemm
192        5   8481021523      2406603  dgemm
192       14   8480151912      3869529  dgemm
192        3   8480537005      3622929  dgemm
192        8   8480555312      3701499  dgemm
192       10   8481214311      3775908  dgemm
192       11   8481498429      3599553  dgemm
192        1   8481387166      3750330  dgemm
192       15   8481274984      3872439  dgemm
192       12   8481800056      3672906  dgemm
192       13   8481901055      3768714  dgemm
192        2   8482411153      3566271  dgemm
192        6   8482623451      3766716  dgemm
192        0   8482808260      3795816  dgemm
192        7   8483212864      3619176  dgemm
192        3   8484179380      3611760  dgemm
192        9   8484105796      3741321  dgemm
192       14   8484041598      3832563  dgemm
192        8   8484289943      3872055  dgemm
192       10   8485003134      3437751  dgemm
192       11   8485127331      3644184  dgemm
192       13   8485687454      3557616  dgemm
192       12   8485485388      3792591  dgemm
192       15   8485157254      4307730  dgemm
192        1   8485152814      4411644  dgemm
192        2   8485993204      3577728  dgemm
192        5   8485942774      3772029  dgemm
192        6   8486400856      3517521  dgemm
192        4   8486706688      3412428  dgemm
192        0   8486617072      3842100  dgemm
192        7   8486843542      3784104  dgemm
192        3   8487805231      3611790  dgemm
192        9   8487863335      3766542  dgemm
192       14   8487882909      3826764  dgemm
192       13   8489264096      2686194  dgemm
192        8   8488180688      3836976  dgemm
192       10   8488450863      3788880  dgemm
192       11   8488786188      3579771  dgemm
192       12   8489325211      3605433  dgemm
192        2   8489584261      3538647  dgemm
192       15   8489472673      3828906  dgemm
192        1   8489592088      3727506  dgemm
192        5   8489729221      3723120  dgemm
192        6   8489930107      3773487  dgemm
192        4   8490130420      3851064  dgemm
192        7   8490661096      3785100  dgemm
192        3   8491434208      3650691  dgemm
192       12   8492947483      2251008  dgemm
192        9   8491642843      3761262  dgemm
192       13   8491968446      3603795  dgemm
192       14   8491726941      3854502  dgemm
192        8   8492043752      3613449  dgemm
192       11   8492379642      3601554  dgemm
192       10   8492254689      3757389  dgemm
192        2   8493158734      3657297  dgemm
192        1   8493333457      3624348  dgemm
192        5   8493467143      3672957  dgemm
192       15   8493317947      3839217  dgemm
192        6   8493717802      3800400  dgemm
192        4   8494003804      3674559  dgemm
192       12   8495221882      2531619  dgemm
192       13   8495612084      2293854  dgemm
192        7   8494458460      3793656  dgemm
192        3   8495107303      3585027  dgemm
192       11   8496007548      3296988  dgemm
192        8   8495666708      3640119  dgemm
192        0   8495448991      3931344  dgemm
192       14   8495597448      3839151  dgemm
192       10   8496022017      3751086  dgemm
192       13   8497917572      2327571  dgemm
192        2   8496833587      3607407  dgemm
192        1   8496969418      3646905  dgemm
192        7   8498266339      2364534  dgemm
192        5   8497151269      3797946  dgemm
192       15   8497170703      3782007  dgemm
192        6   8497534270      3608274  dgemm
192        4   8497691992      3624156  dgemm
192       12   8497777051      3639516  dgemm
192        3   8498709496      3622365  dgemm
192       13   8500262132      2109981  dgemm
192       11   8499319293      3518331  dgemm
192        7   8500646557      2372895  dgemm
192        0   8499394441      3655134  dgemm
192       14   8499462801      3804015  dgemm
192       12   8501439973      2051184  dgemm
192       10   8499783036      3816399  dgemm
192        2   8500457020      3695463  dgemm
192        9   8501197594      2958525  dgemm
192        1   8500632436      3871422  dgemm
192       13   8502387932      2170881  dgemm
192       15   8500988476      3726636  dgemm
192        4   8501333263      3616236  dgemm
192        7   8503054555      2377050  dgemm
192        6   8501163142      4383282  dgemm
192       12   8503506034      2311854  dgemm
192        3   8502348346      3613146  dgemm
192       11   8502864123      3630531  dgemm
192        0   8503070431      3822351  dgemm
192        9   8504172760      2755950  dgemm
192       13   8504574740      2354622  dgemm
192       14   8503305150      3848238  dgemm
192       10   8503629540      3633330  dgemm
192        7   8505453085      2176890  dgemm
192        8   8504099624      3884997  dgemm
192       12   8505831262      2349498  dgemm
192        1   8504518765      3761094  dgemm
192        3   8505981883      2386803  dgemm
192        2   8504187994      4356858  dgemm
192       15   8504735404      3844662  dgemm
192       13   8506938620      2345184  dgemm
192        6   8505565021      3794649  dgemm
192        5   8505870952      3575697  dgemm
192        9   8506937044      2683905  dgemm
192       11   8506561524      3615456  dgemm
192       10   8507276607      3422832  dgemm
192        7   8507641567      3246948  dgemm
192       14   8507170212      3859716  dgemm
192        0   8506910734      4435077  dgemm
192       12   8508202399      3634770  dgemm
192        3   8508381880      3660399  dgemm
192        1   8508292711      3787824  dgemm
192       15   8508616393      3772128  dgemm
192        2   8508557707      3835851  dgemm
192        6   8509371658      3779082  dgemm
192       10   8510722233      2523126  dgemm
192        9   8509627687      3829923  dgemm
192       13   8511679709      2058084  dgemm
192        4   8509906066      3836103  dgemm
192       11   8510187357      3561789  dgemm
192       14   8511045396      3618846  dgemm
192        8   8512667291      2013288  dgemm
